ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
27,CHOCO,27099,BOJAYÁ (BELLAVISTA),27099000,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCO),2022,6,"10,777","5,754",57.6,Lunes,06/06/2022 07:15:00 PM,8.8
27,CHOCO,27099,BOJAYÁ (BELLAVISTA),27099000,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCO),2022,6,"8,914","2,289",60.8,Sábado,06/04/2022 06:45:00 PM,6
27,CHOCO,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCO),2022,6,"242,342","95,501",484,Sábado,06/04/2022 08:00:00 PM,23.93
27,CHOCO,27077,BAJO BAUDÓ (PIZARRO),27077905,PILIZA (BAJO BAUDÓ (PIZARRO) - CHOCO),2022,6,"5,760","4,579",35.2,Martes,06/07/2022 06:30:00 PM,6.75
27,CHOCO,27077,BAJO BAUDÓ (PIZARRO),27077905,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCO),2022,6,"207,574","94,136",492.6,Miércoles,06/08/2022 07:00:00 PM,22.77
27,CHOCO,27495,NUQUÍ,27495000,PUERTO JAGUA (NUQUÍ - CHOCO),2022,6,742,379,4.8,Jueves,06/30/2022 07:15:00 PM,6.68
27,CHOCO,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCO),2022,6,"5,703","2,049",50.4,Sábado,06/25/2022 12:30:00 PM,5.27
27,CHOCO,27800,UNGUÍA,27800001,TITUMATE (UNGUÍA - CHOCO),2022,6,"16,907","4,374",89.8,Viernes,06/17/2022 07:00:00 PM,8.85
27,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000,TOGOROMA PLAYA (EL LITORAL DEL SAN JUAN - CHOCO),2022,6,984,235,7.5,Miércoles,06/01/2022 07:15:00 PM,5.58
27,CHOCO,27800,UNGUÍA,27800001,UNGUÍA (UNGUÍA - CHOCO),2022,6,"391,559","133,588",867.5,Viernes,06/03/2022 08:30:00 PM,22.35
94,GUAINÍA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINÍA),2022,6,"63,193","17,154",187.6,Miércoles,06/29/2022 06:30:00 PM,16.33
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2022,6,"1,777,295","595,336","3,563.1",Jueves,06/09/2022 03:00:00 PM,24
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2022,6,"83,248","29,949",208.1,Jueves,06/02/2022 07:00:00 PM,19.22
44,LA GUAJIRA,44847,URIBÍA,44847012,NAZARETH (URIBÍA - LA GUAJIRA),2022,6,"44,110","11,665",190.1,Lunes,06/13/2022 08:00:00 PM,11.83
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2022,6,"84,901","28,344",173.2,Domingo,06/26/2022 08:00:00 AM,22.05
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2022,6,"2,158",610,12.2,Sábado,06/11/2022 04:45:00 PM,7.87
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2022,6,"18,800","6,784",96,Viernes,06/03/2022 06:45:00 PM,8
52,NARIÑO,52835,TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2022,6,"7,273","2,379",57.6,Viernes,06/03/2022 07:15:00 PM,5.88
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCAS DE PRIETA (OLAYA HERRERA - NARIÑO),2022,6,"2,819",657,19.1,Martes,06/07/2022 06:00:00 PM,6.57
52,NARIÑO,52473,MOSQUERA,52473010,EL BAJITO DE ECHANDÍA (MOSQUERA - NARIÑO),2022,6,"2,602",600,12.3,Viernes,06/17/2022 06:15:00 PM,8.38
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2022,6,"1,875","3,026",22.4,Miércoles,06/08/2022 07:00:00 PM,3.58
52,NARIÑO,52390,LA TOLA,52390005,LA VIGÍA (LA TOLA - NARIÑO),2022,6,"6,007","2,323",31.7,Jueves,06/30/2022 12:15:00 PM,8.5
52,NARIÑO,52390,LA TOLA,52390005,MULATOS (LA TOLA - NARIÑO),2022,6,"3,981","2,012",35.5,Viernes,06/03/2022 06:30:00 PM,5.98
52,NARIÑO,52250,EL CHARCO,52250023,SAN JOSÉ (EL CHARCO - NARIÑO),2022,6,"10,776","3,662",56,Miércoles,06/01/2022 07:00:00 PM,7.92
52,NARIÑO,52835,TUMACO,52835055,SAN JUAN COSTA (TUMACO - NARIÑO),2022,6,"23,053","9,220",115.2,Lunes,06/20/2022 07:15:00 PM,8.97
52,NARIÑO,52390,LA TOLA,52390005,SAN PABLO DE LA MAR (LA TOLA - NARIÑO),2022,6,"1,966",491,23.7,Jueves,06/02/2022 07:00:00 PM,3.98
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2022,6,"4,341","2,312",29.9,Jueves,06/16/2022 06:00:00 PM,6.75
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2022,6,"3,022","1,516",14.8,Sábado,06/04/2022 12:45:00 PM,9.02
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2022,6,"3,814","1,751",25.6,Viernes,06/03/2022 07:00:00 PM,6.47
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2022,6,"925,729","297,857","1,939.3",Viernes,06/10/2022 02:45:00 PM,23.87
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2022,6,"81,787","27,791",208.4,Jueves,06/23/2022 07:45:00 PM,16.52
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,SAN FRANCISCO DE NAYA (BUENAVENTURA - VALLE DEL CAUCA),2022,6,"6,358","2,623",31.5,Sábado,06/18/2022 11:45:00 AM,8.42
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2022,6,"26,887","7,778",94.4,Viernes,06/17/2022 06:45:00 PM,12.22
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2022,6,"1,253,851","363,471","2,645.3",Lunes,06/06/2022 12:00:00 PM,24
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2022,6,"31,514","9,744",128.3,Miércoles,06/15/2022 07:00:00 PM,11.1
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2022,6,"22,785","9,026",114.6,Miércoles,06/22/2022 07:00:00 PM,8.6
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2022,6,"297,085","127,405",626.6,Martes,06/07/2022 01:45:00 PM,23.9
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2022,6,"317,589","125,767",632.2,Martes,06/21/2022 06:45:00 PM,23.97
99,VICHADA,99001,PUERTO CARREÑO,99001002,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2022,6,"2,219,308","773,785","4,629.7",Viernes,06/10/2022 02:15:00 PM,23.97
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2022,6,"134,535","68,879",334,Miércoles,06/22/2022 06:30:00 PM,18.45
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2022,7,"3,872,011","1,154,631","7,059.86",Viernes,07/01/2022 03:15:00 PM,24
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2022,7,"113,898","40,781.62",233.73,Martes,07/12/2022 07:15:00 PM,23.97
91,AMAZONAS,91798,TARAPACA,91798000,TARAPACA (TARAPACA - AMAZONAS),2022,7,"24,254","10,571.1",90.29,Martes,07/12/2022 02:00:00 PM,10.45
5,ANTIOQUIA,5873,VIGIA DEL FUERTE,5873002,VEGAEZ (VIGIA DEL FUERTE - ANTIOQUIA),2022,7,"3,567",393.35,35.81,Lunes,07/11/2022 09:00:00 PM,4.95
88,ARCHIPIELAGO DE SAN ANDRES,88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIELAGO DE SAN ANDRES),2022,7,"1,239,766","292,504","2,145.96",Lunes,07/18/2022 09:15:00 PM,24
88,ARCHIPIELAGO DE SAN ANDRES,88001,SAN ANDRES,88001000,SAN ANDRES (SAN ANDRES - ARCHIPIELAGO DE SAN ANDRES),2022,7,"18,451,819","4,321,949","30,617.96",Miercoles,07/13/2022 03:30:00 PM,24
13,BOLIVAR,13001,CARTAGENA,13001037,ISLA FUERTE (CARTAGENA - BOLIVAR),2022,7,"55,920","26,451.99",200.2,Domingo,07/03/2022 10:45:00 PM,12.87
13,BOLIVAR,13001,CARTAGENA,13001037,ISLA MUCURA (CARTAGENA - BOLIVAR),2022,7,"7,101","2,763.42",22.85,Sabado,07/09/2022 11:00:00 PM,14.75
13,BOLIVAR,13001,CARTAGENA,13001037,SANTA CRUZ DEL ISLOTE (CARTAGENA - BOLIVAR),2022,7,"14,090","4,483.02",40.42,Domingo,07/17/2022 09:00:00 PM,14.35
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUAN - CAQUETA),2022,7,"14,478","4,626.03",42.05,Sabado,07/16/2022 07:15:00 PM,17.8
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753002,GUAYABAL (SAN VICENTE DEL CAGUAN - CAQUETA),2022,7,"5,958","2,847.4",37.82,Miercoles,07/20/2022 07:00:00 PM,6.45
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,18150001,SANTA FE DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETA),2022,7,"3,177","1,522.74",37.56,Jueves,07/21/2022 06:45:00 PM,3.48
19,CAUCA,19809,TIMBIQUI,19809003,CHACON (TIMBIQUI - CAUCA),2022,7,"4,097","1,242.82",27.62,Sabado,07/09/2022 07:30:00 PM,6.13
19,CAUCA,19809,TIMBIQUI,19809003,COMUNIDAD DE CHETE (TIMBIQUI - CAUCA),2022,7,"4,185","1,626.22",25.98,Viernes,07/08/2022 07:00:00 PM,6.58
19,CAUCA,19809,TIMBIQUI,19809003,COTEJE (TIMBIQUI - CAUCA),2022,7,"6,266","4,627.79",32.48,Martes,07/26/2022 07:00:00 PM,7.65
19,CAUCA,19418,LOPEZ (MICAY),19418038,ISLA DE GALLO (LOPEZ (MICAY) - CAUCA),2022,7,"3,549","1,532.84",24.32,Viernes,07/15/2022 07:15:00 PM,6.47
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2022,7,"7,463","3,623.85",32.2,Sabado,07/23/2022 02:30:00 PM,9.83
19,CAUCA,19418,LOPEZ (MICAY),19418038,NOANAMITO (LOPEZ (MICAY) - CAUCA),2022,7,"8,320","2,333",60,Sabado,07/30/2022 07:45:00 PM,6.77
19,CAUCA,19809,TIMBIQUI,19809003,PUERTO SAIJA (TIMBIQUI - CAUCA),2022,7,"26,533","13,203.3",173.36,Domingo,07/24/2022 07:15:00 PM,6.1
19,CAUCA,19418,LOPEZ (MICAY),19418038,SAN ANTONIO DE CHUARE (LOPEZ (MICAY) - CAUCA),2022,7,"4,477","1,497.02",39.36,Lunes,07/25/2022 06:45:00 PM,4.63
19,CAUCA,19318,GUAPI,19318008,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),2022,7,"12,538","6,309.98",52.76,Viernes,07/29/2022 07:00:00 PM,9.52
19,CAUCA,19809,TIMBIQUI,19809003,SANTA ROSA DE SAIJA (TIMBIQUI - CAUCA),2022,7,"4,067","2,127.7",25.18,Lunes,07/18/2022 07:45:00 PM,6.42
19,CAUCA,19418,LOPEZ (MICAY),19418038,ZARAGOZA (LOPEZ (MICAY) - CAUCA),2022,7,"4,252","1,688",48.93,Miercoles,07/27/2022 07:15:00 PM,3.65
27,CHOCO,27006,ACANDI,27006000,ACANDI (ACANDI - CHOCO),2022,7,"624,831","213,978.25","1,257.17",Viernes,07/15/2022 08:30:00 PM,22.22
27,CHOCO,27800,UNGUIA,27800001,BALBOA (UNGUIA - CHOCO),2022,7,"20,362","8,398.92",89.79,Jueves,07/14/2022 07:45:00 PM,9.53
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099000,BELLAVISTA (BOJAYA (BELLAVISTA) - CHOCO),2022,7,"89,481","25,068",269.92,Lunes,07/18/2022 07:30:00 PM,14.97
27,CHOCO,27425,MEDIO ATRATO (BETE),27425000,BETE (MEDIO ATRATO (BETE) - CHOCO),2022,7,"13,724","6,899",60,Martes,07/19/2022 11:15:00 AM,10.43
27,CHOCO,27006,ACANDI,27006000,CAPURGANA (ACANDI - CHOCO),2022,7,"383,322","139,472.3",919.6,Domingo,07/03/2022 09:00:00 PM,19.57
27,CHOCO,27025,ALTO BAUDO (PIE DE PATO),27025000,CIUDAD BAUDO (ALTO BAUDO (PIE DE PATO) - CHOCO),2022,7,"46,705","16,143.49",108.59,Sabado,07/30/2022 12:00:00 PM,23.93
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075001,MUTIS (BAHIA SOLANO (MUTIS) - CHOCO),2022,7,"702,580","240,725.43","1,290.08",Martes,07/19/2022 07:45:00 PM,23.88
27,CHOCO,27495,NUQUI,27495000,COMUNIDAD INDIGENA DE PANGUI - (EL YUCAL) (NUQUI - CHOCO),2022,7,"8,029","1,779.76",11.42,Martes,07/12/2022 04:00:00 PM,23.63
27,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000,CUCURRUPI (EL LITORAL DEL SAN JUAN - CHOCO),2022,7,"3,281",954.3,19.84,Martes,07/05/2022 07:00:00 PM,6.38
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075001,CUPICA (BAHIA SOLANO (MUTIS) - CHOCO),2022,7,"67,995","22,507.74",151.14,Martes,07/26/2022 07:45:00 PM,23.72
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075001,EL VALLE (BAHIA SOLANO (MUTIS) - CHOCO),2022,7,"169,468","69,821.07",341.35,Martes,07/26/2022 07:15:00 PM,23.73
27,CHOCO,27372,JURADO,27372000,JURADO (JURADO - CHOCO),2022,7,"169,335","71,404.04",306.24,Lunes,07/18/2022 08:30:00 PM,24
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099000,LA LOMA DE BOJAYA (BOJAYA (BELLAVISTA) - CHOCO),2022,7,"11,046","5,653.6",64,Domingo,07/24/2022 07:15:00 PM,8.32
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099000,NAPIPI (BOJAYA (BELLAVISTA) - CHOCO),2022,7,"8,156","2,108.8",60.8,Viernes,07/08/2022 07:30:00 PM,5.2
27,CHOCO,27495,NUQUI,27495000,NUQUI (NUQUI - CHOCO),2022,7,"258,369","102,885.73",493.86,Martes,07/19/2022 08:00:00 PM,23.87
27,CHOCO,27077,BAJO BAUDO (PIZARRO),27077905,PIZARRO (BAJO BAUDO (PIZARRO) - CHOCO),2022,7,"219,353","98,312.81",437.71,Miercoles,07/20/2022 01:00:00 PM,23.02
27,CHOCO,27001,QUIBDO,27001029,TAGACHI (QUIBDO - CHOCO),2022,7,"5,007","1,754.41",50.23,Viernes,07/29/2022 08:15:00 PM,4.3
27,CHOCO,27800,UNGUIA,27800001,TITUMATE (UNGUIA - CHOCO),2022,7,"17,576","4,256.54",98.21,Sabado,07/30/2022 09:00:00 PM,8.25
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2022,8,"3,848,331","1,141,527","7,313.36",jueves,08/25/2022 03:15:00 PM,24
27,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000,TOGOROMA PLAYA (EL LITORAL DEL SAN JUAN - CHOCO),2022,7,"1,015",274.86,7.39,Viernes,07/08/2022 06:30:00 PM,5.82
27,CHOCO,27800,UNGUIA,27800001,UNGUIA (UNGUIA - CHOCO),2022,7,"411,524","141,477.07",901.3,Jueves,07/07/2022 08:30:00 PM,21.7
94,GUAINIA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINIA),2022,7,"72,083","20,894.48",196.04,Martes,07/05/2022 03:00:00 PM,16.32
94,GUAINIA,94001,INIRIDA,94001000,INIRIDA (INIRIDA - GUAINIA),2022,7,"1,885,962","625,840.82","3,440.8",Lunes,07/11/2022 03:15:00 PM,23.87
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2022,7,"84,015","30,981.28",205.48,Viernes,07/15/2022 06:30:00 PM,17.83
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2022,7,"48,605","13,330",184.78,Lunes,07/25/2022 07:15:00 PM,13.45
47,MAGDALENA,47189,CIENAGA,47189018,PALMOR (CIENAGA - MAGDALENA),2022,7,"75,647","25,919.52",190.66,Sabado,07/09/2022 12:00:00 PM,22.13
50,META,50325,MAPIRIPAN,50325000,MAPIRIPAN (MAPIRIPAN - META),2022,7,"157,671","60,317.73",310.64,Miercoles,07/06/2022 07:00:00 PM,23.85
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2022,7,"2,060",581.24,11.71,Domingo,07/03/2022 07:15:00 PM,7.63
52,NARIÑO,52390,LA TOLA,52390005,AMARALES (LA TOLA - NARIÑO),2022,7,"5,937","2,702.56",39.42,Viernes,07/15/2022 08:30:00 PM,6.78
52,NARIÑO,52250,EL CHARCO,52250023,BAZAN (EL CHARCO - NARIÑO),2022,7,"19,109","6,756",96,Sabado,07/09/2022 07:15:00 PM,7.95
52,NARIÑO,52835,TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2022,7,"8,458","2,932.8",55.2,Viernes,07/01/2022 07:15:00 PM,6.5
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCAS DE PRIETA (OLAYA HERRERA - NARIÑO),2022,7,"2,958",694.46,15.65,Lunes,07/25/2022 07:00:00 PM,7.13
52,NARIÑO,52473,MOSQUERA,52473010,EL BAJITO DE ECHANDIA (MOSQUERA - NARIÑO),2022,7,576,142.2,12.29,Viernes,07/01/2022 07:00:00 PM,1.77
52,NARIÑO,52696,SANTA BARBARA (ISCUANDE),52696022,LA ENSENADA (SANTA BARBARA (ISCUANDE) - NARIÑO),2022,7,"2,219","3,720.52",23.23,Jueves,07/28/2022 06:45:00 PM,3.9
52,NARIÑO,52390,LA TOLA,52390005,LA VIGIA (LA TOLA - NARIÑO),2022,7,"6,349","2,550.44",35.32,Jueves,07/14/2022 12:15:00 PM,8.13
52,NARIÑO,52390,LA TOLA,52390005,MULATOS (LA TOLA - NARIÑO),2022,7,"4,646","2,139.3",42.14,Martes,07/19/2022 07:30:00 PM,6.47
52,NARIÑO,52250,EL CHARCO,52250023,SAN JOSE (EL CHARCO - NARIÑO),2022,7,"11,038","3,990",56,Viernes,07/01/2022 07:15:00 PM,7.82
52,NARIÑO,52835,TUMACO,52835055,SAN JUAN COSTA (TUMACO - NARIÑO),2022,7,"23,136","8,732.68",107.71,Viernes,07/22/2022 11:45:00 AM,8.68
52,NARIÑO,52390,LA TOLA,52390005,SAN PABLO DE LA MAR (LA TOLA - NARIÑO),2022,7,"2,832",945.87,19.62,Viernes,07/01/2022 07:30:00 PM,6
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2022,7,"4,398","2,350.82",27.71,Miercoles,07/06/2022 07:30:00 PM,6.82
52,NARIÑO,52696,SANTA BARBARA (ISCUANDE),52696022,SECADERO (SANTA BARBARA (ISCUANDE) - NARIÑO),2022,7,"3,261","1,547.98",13.63,Sabado,07/30/2022 07:15:00 PM,9.9
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUIZAMO - PUTUMAYO),2022,7,"3,826","1,887.2",28.8,Sabado,07/02/2022 07:45:00 PM,6.4
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,86573009,PUERTO LEGUIZAMO (PUERTO LEGUIZAMO - PUTUMAYO),2022,7,"885,482","293,656.29","1,822.13",Viernes,07/29/2022 02:45:00 PM,23.73
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2022,7,"83,836","28,867.08",205.92,Viernes,07/01/2022 07:45:00 PM,16.48
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,SAN FRANCISCO DE NAYA (BUENAVENTURA - VALLE DEL CAUCA),2022,7,"6,240","2,663.51",30.34,Martes,07/12/2022 10:00:00 AM,8.17
97,VAUPES,97161,CARURU,97161000,CARURU (CARURU - VAUPES),2022,7,"25,763","7,599.99",94.07,Sabado,07/16/2022 06:45:00 PM,11.98
97,VAUPES,97001,MITU,97001000,MITU (MITU - VAUPES),2022,7,"1,307,807","383,418.09","2,596.16",Miercoles,07/06/2022 12:00:00 PM,24
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2022,7,"23,136","8,732.68",107.71,Viernes,07/22/2022 11:45:00 AM,8.68
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2022,7,"314,940","134,006.18",660,Martes,07/26/2022 10:00:00 AM,23.98
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2022,7,"351,229","138,519.56",675.14,Martes,07/26/2022 07:15:00 PM,23.97
99,VICHADA,99001,PUERTO CARREÑO,99001002,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2022,7,"2,382,154","826,909.6","4,268.88",Jueves,07/14/2022 01:30:00 PM,23.98
99,VICHADA,99624,SANTA ROSALIA,99624000,SANTA ROSALIA (SANTA ROSALIA - VICHADA),2022,7,"138,632","69,947.92",329.76,Viernes,07/22/2022 08:45:00 PM,18
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2022,8,"115,084","41,590",239.71,miércoles,08/17/2022 06:45:00 PM,24
91,AMAZONAS,91798,TARAPACÁ,91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2022,8,"25,048","10,880",91.79,lunes,08/08/2022 02:30:00 PM,10.3
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2022,8,"4,157",577,41.79,sábado,08/13/2022 08:45:00 PM,5.47
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA),2022,8,"1,231,378","289,037","2,072.72",miércoles,08/24/2022 07:45:00 PM,24
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA),2022,8,"17,925,559","4,798,475","31,489.68",jueves,08/18/2022 03:30:00 PM,24
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2022,8,"53,258","25,989",187.07,viernes,08/12/2022 09:30:00 PM,12.02
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2022,8,"7,049","2,796",23.94,domingo,08/14/2022 11:00:00 PM,14.61
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2022,8,"12,587","4,121",40.42,sábado,08/20/2022 10:15:00 PM,12.81
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2022,8,"2,520",956,40.42,martes,08/02/2022 02:45:00 PM,3.52
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753015,GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2022,8,"5,938","2,825",40.02,sábado,08/27/2022 12:30:00 PM,6.2
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2022,8,"3,933","1,223",27.76,miércoles,08/10/2022 07:15:00 PM,5.8
19,CAUCA,19809,TIMBIQUÍ,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2022,8,"4,164","1,612",25.86,domingo,08/21/2022 07:30:00 PM,6.27
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2022,8,"6,096","4,624",32.32,martes,08/30/2022 07:30:00 PM,7.57
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2022,8,"2,371","1,134",22.88,lunes,08/08/2022 07:00:00 PM,4.2
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2022,8,"8,342","4,122",35.2,sábado,08/13/2022 01:45:00 PM,9.91
19,CAUCA,19809,TIMBIQUÍ,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2022,8,"7,845","1,684",42.53,jueves,08/04/2022 08:00:00 PM,7.26
19,CAUCA,19418,LÓPEZ DE MICAY,19418009,NOANAMITO (LÓPEZ DE MICAY - CAUCA),2022,8,"6,040","1,516",60,lunes,08/01/2022 08:00:00 PM,4.18
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2022,8,"25,892","8,761",165.62,jueves,08/04/2022 07:45:00 PM,6.15
19,CAUCA,19418,LÓPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARÉ (LÓPEZ DE MICAY - CAUCA),2022,8,"4,540","1,588",42.69,jueves,08/18/2022 06:45:00 PM,4.27
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),2022,8,"8,285","3,879",55.42,martes,08/30/2022 08:00:00 PM,5.9
19,CAUCA,19418,LÓPEZ DE MICAY,19418015,SAN ISIDRO (LÓPEZ DE MICAY - CAUCA),2022,8,"1,130",684,8.06,sábado,08/20/2022 07:15:00 PM,6.06
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2022,8,"3,966","2,112",27.1,sábado,08/20/2022 07:30:00 PM,6.23
27,CHOCO,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCO),2022,8,"577,208","204,438","1,158.26",martes,08/09/2022 10:15:00 PM,21.9
